tid,player_name,team_name,team_key,tournament_name,start_date,month,matches,wins,draws,losses,points_match,win_rate,opp_win_rate,event_rank,event_points,event_players,event_teams
liga-2x2-presencial-s2-e7,Nathalia,Lily & Nathalia,lily & nathalia,Liga 2x2 presencial S2-E7,2026-05-23,2026-05,3,2,0,1,6,0.6666666666666666,0.5555555555555555,4,2,13,13
liga-2x2-presencial-s2-e5,Nathan,Nathan & Rogério,nathan & rogerio,Liga 2x2 presencial S2-E5,2026-05-09,2026-05,3,1,0,2,3,0.3333333333333333,0.5,7,1,9,9
liga-2x2-presencial-s2-e4,Oscar,Oscar & Vini,oscar & vini,Liga 2x2 presencial S2-E4,2026-05-02,2026-05,3,1,1,1,4,0.3333333333333333,0.2222222222222222,5,1,6,6
liga-2x2-presencial-s2-e7,Pietro,Luiz Henrique & Pietro,luiz henrique & pietro,Liga 2x2 presencial S2-E7,2026-05-23,2026-05,3,1,0,2,3,0.3333333333333333,0.4444444444444444,11,1,13,13
liga-2x2-presencial-s2-e7,Ricardo,Beck & Ricardo,beck & ricardo,Liga 2x2 presencial S2-E7,2026-05-23,2026-05,3,1,0,2,3,0.3333333333333333,0.7222222222222222,8,2,13,13
liga-2x2-presencial-s2-e5,Rogério,Nathan & Rogério,nathan & rogerio,Liga 2x2 presencial S2-E5,2026-05-09,2026-05,3,1,0,2,3,0.3333333333333333,0.5,7,1,9,9
liga-2x2-presencial-s2-e5,Ruanito,Banshee & Ruanito,banshee & ruanito,Liga 2x2 presencial S2-E5,2026-05-09,2026-05,3,2,0,1,6,0.6666666666666666,0.5,3,2,9,9
liga-2x2-presencial-s2-e8,Rudzzt,Metusa & Rudzzt,metusa & rudzzt,Liga 2x2 presencial S2-E8,2026-05-30,2026-05,3,2,0,1,6,0.6666666666666666,0.6666666666666666,2,2,8,8
liga-2x2-presencial-s2-e8,Sônia,Melk & Sônia,melk & sonia,Liga 2x2 presencial S2-E8,2026-05-30,2026-05,3,3,0,0,9,1.0,0.4444444444444444,1,3,8,8
liga-2x2-presencial-s2-e7,Theo,Leonardo & Theo,leonardo & theo,Liga 2x2 presencial S2-E7,2026-05-23,2026-05,3,1,0,2,3,0.3333333333333333,0.2222222222222222,12,1,13,13
liga-2x2-presencial-s2-e4,Vini,Oscar & Vini,oscar & vini,Liga 2x2 presencial S2-E4,2026-05-02,2026-05,3,1,1,1,4,0.3333333333333333,0.2222222222222222,5,1,6,6
liga-2x2-presencial-s2-e7,Zangalli,Banshee & Zangalli,banshee & zangalli,Liga 2x2 presencial S2-E7,2026-05-23,2026-05,2,1,0,1,6,0.5,0.3333333333333333,5,2,13,13
liga-2x2-presencial-s2-e9,André,André & Zangalli,andre & zangalli,Liga 2x2 presencial S2-E9,2026-06-27,2026-06,2,1,0,1,6,0.5,0.75,2,2,9,9
liga-2x2-presencial-s2-e9,Arthur Castanhari,Arthur Castanhari & Murilo Oyafuso,arthur castanhari & murilo oyafuso,Liga 2x2 presencial S2-E9,2026-06-27,2026-06,3,2,0,1,6,0.6666666666666666,0.3333333333333333,3,2,9,9
liga-2x2-presencial-s2-e9,Banshee,Banshee & Jorel,banshee & jorel,Liga 2x2 presencial S2-E9,2026-06-27,2026-06,3,0,2,1,2,0.0,0.3333333333333333,8,1,9,9
liga-2x2-presencial-s2-e9,Everton Grochoski,Everton Grochoski & Gabriel Arents,everton grochoski & gabriel arents,Liga 2x2 presencial S2-E9,2026-06-27,2026-06,2,1,0,1,3,0.5,0.41666666666666663,7,1,9,9
liga-2x2-presencial-s2-e9,Gabriel Arents,Everton Grochoski & Gabriel Arents,everton grochoski & gabriel arents,Liga 2x2 presencial S2-E9,2026-06-27,2026-06,2,1,0,1,3,0.5,0.41666666666666663,7,1,9,9
liga-2x2-presencial-s2-e9,Jorel,Banshee & Jorel,banshee & jorel,Liga 2x2 presencial S2-E9,2026-06-27,2026-06,3,0,2,1,2,0.0,0.3333333333333333,8,1,9,9
liga-2x2-presencial-s2-e9,Kit,Kit & Nobru,kit & nobru,Liga 2x2 presencial S2-E9,2026-06-27,2026-06,2,0,0,2,3,0.0,0.6666666666666666,6,1,9,9
liga-2x2-presencial-s2-e9,Lucas,Lucas & Luiz,lucas & luiz,Liga 2x2 presencial S2-E9,2026-06-27,2026-06,3,0,1,2,1,0.0,0.3333333333333333,9,1,9,9
liga-2x2-presencial-s2-e9,Luiz,Lucas & Luiz,lucas & luiz,Liga 2x2 presencial S2-E9,2026-06-27,2026-06,3,0,1,2,1,0.0,0.3333333333333333,9,1,9,9
liga-2x2-presencial-s2-e9,Melk,Melk & Sônia,melk & sonia,Liga 2x2 presencial S2-E9,2026-06-27,2026-06,3,3,0,0,9,1.0,0.611111111111111,1,3,9,9
liga-2x2-presencial-s2-e9,Metusa,Metusa & Rudzzt,metusa & rudzzt,Liga 2x2 presencial S2-E9,2026-06-27,2026-06,3,2,0,1,6,0.6666666666666666,0.3333333333333333,4,2,9,9
liga-2x2-presencial-s2-e9,Murilo Oyafuso,Arthur Castanhari & Murilo Oyafuso,arthur castanhari & murilo oyafuso,Liga 2x2 presencial S2-E9,2026-06-27,2026-06,3,2,0,1,6,0.6666666666666666,0.3333333333333333,3,2,9,9
liga-2x2-presencial-s2-e9,Nobru,Kit & Nobru,kit & nobru,Liga 2x2 presencial S2-E9,2026-06-27,2026-06,2,0,0,2,3,0.0,0.6666666666666666,6,1,9,9
liga-2x2-presencial-s2-e9,Rudzzt,Metusa & Rudzzt,metusa & rudzzt,Liga 2x2 presencial S2-E9,2026-06-27,2026-06,3,2,0,1,6,0.6666666666666666,0.3333333333333333,4,2,9,9
liga-2x2-presencial-s2-e9,Susan,Susan & Vinicius,susan & vinicius,Liga 2x2 presencial S2-E9,2026-06-27,2026-06,3,1,1,1,4,0.3333333333333333,0.16666666666666666,5,1,9,9
liga-2x2-presencial-s2-e9,Sônia,Melk & Sônia,melk & sonia,Liga 2x2 presencial S2-E9,2026-06-27,2026-06,3,3,0,0,9,1.0,0.611111111111111,1,3,9,9
liga-2x2-presencial-s2-e9,Vinicius,Susan & Vinicius,susan & vinicius,Liga 2x2 presencial S2-E9,2026-06-27,2026-06,3,1,1,1,4,0.3333333333333333,0.16666666666666666,5,1,9,9
liga-2x2-presencial-s2-e9,Zangalli,André & Zangalli,andre & zangalli,Liga 2x2 presencial S2-E9,2026-06-27,2026-06,2,1,0,1,6,0.5,0.75,2,2,9,9
liga-2x2-presencial-s3-e03,Andre Romano,Andre Romano & Matheus,andre romano & matheus,Liga 2x2 presencial S3-E03,2026-07-18,2026-07,2,0,0,2,3,0.0,0.6666666666666666,10,1,13,13
liga-2x2-presencial-s3-e4,André,André & Matheus,andre & matheus,Liga 2x2 presencial S3-E4,2026-07-25,2026-07,3,1,1,1,4,0.3333333333333333,0.5555555555555555,6,1,11,11
liga-2x2-presencial-s3-e01,André Romano,André Romano & Beck,andre romano & beck,Liga 2x2 presencial S3-E01,2026-07-04,2026-07,2,0,0,2,3,0.0,0.5833333333333333,5,1,5,5
liga-2x2-presencial-s3-e01,Arthur Castanhari,Arthur Castanhari & Samy,arthur castanhari & samy,Liga 2x2 presencial S3-E01,2026-07-04,2026-07,3,2,1,0,7,0.6666666666666666,0.38888888888888884,1,3,5,5
liga-2x2-presencial-s3-e4,Augusto,Augusto & Gabriel,augusto & gabriel,Liga 2x2 presencial S3-E4,2026-07-25,2026-07,2,0,0,2,3,0.0,0.75,7,1,11,11
liga-2x2-presencial-s3-e4,Banshee,Banshee & Manfrinato,banshee & manfrinato,Liga 2x2 presencial S3-E4,2026-07-25,2026-07,3,3,0,0,9,1.0,0.3333333333333333,1,3,11,11
liga-2x2-presencial-s3-e03,Beatriz,Beatriz & Rafael,beatriz & rafael,Liga 2x2 presencial S3-E03,2026-07-18,2026-07,3,1,0,2,3,0.3333333333333333,0.5555555555555555,11,1,13,13
liga-2x2-presencial-s3-e01,Beck,André Romano & Beck,andre romano & beck,Liga 2x2 presencial S3-E01,2026-07-04,2026-07,2,0,0,2,3,0.0,0.5833333333333333,5,1,5,5
liga-2x2-presencial-s3-e03,Chaca,Chaca & Susan,chaca & susan,Liga 2x2 presencial S3-E03,2026-07-18,2026-07,1,0,0,1,3,0.0,1.0,8,2,13,13
liga-2x2-presencial-s3-e4,Chueiry,Chueiry & Zangalli,chueiry & zangalli,Liga 2x2 presencial S3-E4,2026-07-25,2026-07,3,3,0,0,9,1.0,0.27777777777777773,2,2,11,11
liga-2x2-presencial-s3-e02,Eduardo Imamura,Eduardo Imamura & Nathalia Tamura,eduardo imamura & nathalia tamura,Liga 2x2 presencial S3-E02,2026-07-11,2026-07,3,2,0,1,6,0.6666666666666666,0.2222222222222222,2,2,10,10
liga-2x2-presencial-s3-e4,Gabriel,Augusto & Gabriel,augusto & gabriel,Liga 2x2 presencial S3-E4,2026-07-25,2026-07,2,0,0,2,3,0.0,0.75,7,1,11,11
liga-2x2-presencial-s3-e4,Jorel,Jorel & Martin,jorel & martin,Liga 2x2 presencial S3-E4,2026-07-25,2026-07,3,2,0,1,6,0.6666666666666666,0.4444444444444444,4,2,11,11
liga-2x2-presencial-s3-e02,João Marcelo,João Marcelo & Luiz Freiberger,joao marcelo & luiz freiberger,Liga 2x2 presencial S3-E02,2026-07-11,2026-07,3,1,1,1,4,0.3333333333333333,0.4444444444444444,6,1,10,10
liga-2x2-presencial-s3-e03,Kim,Kim & Murilo Oyafuso,kim & murilo oyafuso,Liga 2x2 presencial S3-E03,2026-07-18,2026-07,3,2,0,1,6,0.6666666666666666,0.3333333333333333,4,2,13,13
liga-2x2-presencial-s3-e03,Kit,Beck & Kit,beck & kit,Liga 2x2 presencial S3-E03,2026-07-18,2026-07,3,0,0,3,0,0.0,0.5555555555555555,13,1,13,13
liga-2x2-presencial-s3-e03,Leonardo,Leonardo & Theo,leonardo & theo,Liga 2x2 presencial S3-E03,2026-07-18,2026-07,3,2,0,1,6,0.6666666666666666,0.5555555555555555,3,2,13,13
liga-2x2-presencial-s3-e03,Luciano,Luciano & Nathan,luciano & nathan,Liga 2x2 presencial S3-E03,2026-07-18,2026-07,3,1,1,1,4,0.3333333333333333,0.3333333333333333,7,2,13,13
liga-2x2-presencial-s3-e02,Luciano Anselmo,Banshee & Luciano Anselmo,banshee & luciano anselmo,Liga 2x2 presencial S3-E02,2026-07-11,2026-07,3,2,0,1,6,0.6666666666666666,0.3333333333333333,3,2,10,10
liga-2x2-presencial-s3-e02,Luiz Freiberger,João Marcelo & Luiz Freiberger,joao marcelo & luiz freiberger,Liga 2x2 presencial S3-E02,2026-07-11,2026-07,3,1,1,1,4,0.3333333333333333,0.4444444444444444,6,1,10,10
liga-2x2-presencial-s3-e4,Manfrinato,Banshee & Manfrinato,banshee & manfrinato,Liga 2x2 presencial S3-E4,2026-07-25,2026-07,3,3,0,0,9,1.0,0.3333333333333333,1,3,11,11
liga-2x2-presencial-s3-e4,Martin,Jorel & Martin,jorel & martin,Liga 2x2 presencial S3-E4,2026-07-25,2026-07,3,2,0,1,6,0.6666666666666666,0.4444444444444444,4,2,11,11
liga-2x2-presencial-s3-e4,Matheus,André & Matheus,andre & matheus,Liga 2x2 presencial S3-E4,2026-07-25,2026-07,3,1,1,1,4,0.3333333333333333,0.5555555555555555,6,1,11,11
liga-2x2-presencial-s3-e02,Matheus Diogo,Matheus Diogo & Pedro Diego,matheus diogo & pedro diego,Liga 2x2 presencial S3-E02,2026-07-11,2026-07,3,1,0,2,3,0.3333333333333333,0.3333333333333333,9,1,10,10
liga-2x2-presencial-s3-e03,Melk,Melk & Sônia,melk & sonia,Liga 2x2 presencial S3-E03,2026-07-18,2026-07,3,3,0,0,9,1.0,0.3333333333333333,1,3,13,13
liga-2x2-presencial-s3-e03,Metusa,Metusa & Rudzzt,metusa & rudzzt,Liga 2x2 presencial S3-E03,2026-07-18,2026-07,3,3,0,0,9,1.0,0.3333333333333333,2,2,13,13
liga-2x2-presencial-s3-e03,Murilo Oyafuso,Kim & Murilo Oyafuso,kim & murilo oyafuso,Liga 2x2 presencial S3-E03,2026-07-18,2026-07,3,2,0,1,6,0.6666666666666666,0.3333333333333333,4,2,13,13
liga-2x2-presencial-s3-e02,Nathalia Tamura,Eduardo Imamura & Nathalia Tamura,eduardo imamura & nathalia tamura,Liga 2x2 presencial S3-E02,2026-07-11,2026-07,3,2,0,1,6,0.6666666666666666,0.2222222222222222,2,2,10,10
liga-2x2-presencial-s3-e03,Nathan,Luciano & Nathan,luciano & nathan,Liga 2x2 presencial S3-E03,2026-07-18,2026-07,3,1,1,1,4,0.3333333333333333,0.3333333333333333,7,2,13,13
liga-2x2-presencial-s3-e01,Nobru,Nobru & Tarik,nobru & tarik,Liga 2x2 presencial S3-E01,2026-07-04,2026-07,3,2,1,0,7,0.6666666666666666,0.2222222222222222,2,2,5,5
liga-2x2-presencial-s3-e03,Oscar,Oscar & Vinicius,oscar & vinicius,Liga 2x2 presencial S3-E03,2026-07-18,2026-07,3,0,1,2,1,0.0,0.4444444444444444,12,1,13,13
liga-2x2-presencial-s3-e02,Pedro Diego,Matheus Diogo & Pedro Diego,matheus diogo & pedro diego,Liga 2x2 presencial S3-E02,2026-07-11,2026-07,3,1,0,2,3,0.3333333333333333,0.3333333333333333,9,1,10,10
liga-2x2-presencial-s3-e03,Rafael,Beatriz & Rafael,beatriz & rafael,Liga 2x2 presencial S3-E03,2026-07-18,2026-07,3,1,0,2,3,0.3333333333333333,0.5555555555555555,11,1,13,13
liga-2x2-presencial-s3-e02,Rafael Cruz,Beatriz & Rafael Cruz,beatriz & rafael cruz,Liga 2x2 presencial S3-E02,2026-07-11,2026-07,3,1,0,2,3,0.3333333333333333,0.4444444444444444,8,1,10,10
liga-2x2-presencial-s3-e4,Rafaela Wernerck,marcus vinicius werneck esteves & Rafaela Wernerck,marcus vinicius werneck esteves & rafaela wernerck,Liga 2x2 presencial S3-E4,2026-07-25,2026-07,2,0,0,2,3,0.0,0.6666666666666666,8,1,11,11
liga-2x2-presencial-s3-e02,Rogério Coelho,Chueiry & Rogério Coelho,chueiry & rogerio coelho,Liga 2x2 presencial S3-E02,2026-07-11,2026-07,3,1,1,1,4,0.3333333333333333,0.5555555555555555,5,1,10,10
liga-2x2-presencial-s3-e03,Rudzzt,Metusa & Rudzzt,metusa & rudzzt,Liga 2x2 presencial S3-E03,2026-07-18,2026-07,3,3,0,0,9,1.0,0.3333333333333333,2,2,13,13
liga-2x2-presencial-s3-e02,Sami,Arthur Castanhari & Sami,arthur castanhari & sami,Liga 2x2 presencial S3-E02,2026-07-11,2026-07,3,1,0,2,3,0.3333333333333333,0.7777777777777777,7,1,10,10
liga-2x2-presencial-s3-e01,Samy,Arthur Castanhari & Samy,arthur castanhari & samy,Liga 2x2 presencial S3-E01,2026-07-04,2026-07,3,2,1,0,7,0.6666666666666666,0.38888888888888884,1,3,5,5
liga-2x2-presencial-s3-e03,Susan,Chaca & Susan,chaca & susan,Liga 2x2 presencial S3-E03,2026-07-18,2026-07,1,0,0,1,3,0.0,1.0,8,2,13,13
liga-2x2-presencial-s3-e02,Susan Ferreira,Susan Ferreira & Vinicius Chaca,susan ferreira & vinicius chaca,Liga 2x2 presencial S3-E02,2026-07-11,2026-07,3,1,2,0,5,0.3333333333333333,0.4444444444444444,4,2,10,10
liga-2x2-presencial-s3-e03,Sônia,Melk & Sônia,melk & sonia,Liga 2x2 presencial S3-E03,2026-07-18,2026-07,3,3,0,0,9,1.0,0.3333333333333333,1,3,13,13
liga-2x2-presencial-s3-e01,Tarik,Nobru & Tarik,nobru & tarik,Liga 2x2 presencial S3-E01,2026-07-04,2026-07,3,2,1,0,7,0.6666666666666666,0.2222222222222222,2,2,5,5
liga-2x2-presencial-s3-e03,Theo,Leonardo & Theo,leonardo & theo,Liga 2x2 presencial S3-E03,2026-07-18,2026-07,3,2,0,1,6,0.6666666666666666,0.5555555555555555,3,2,13,13
liga-2x2-presencial-s3-e03,Vinicius,Oscar & Vinicius,oscar & vinicius,Liga 2x2 presencial S3-E03,2026-07-18,2026-07,3,0,1,2,1,0.0,0.4444444444444444,12,1,13,13
liga-2x2-presencial-s3-e02,Vinicius Chaca,Susan Ferreira & Vinicius Chaca,susan ferreira & vinicius chaca,Liga 2x2 presencial S3-E02,2026-07-11,2026-07,3,1,2,0,5,0.3333333333333333,0.4444444444444444,4,2,10,10
liga-2x2-presencial-s3-e4,Zangalli,Chueiry & Zangalli,chueiry & zangalli,Liga 2x2 presencial S3-E4,2026-07-25,2026-07,3,3,0,0,9,1.0,0.27777777777777773,2,2,11,11
liga-2x2-presencial-s3-e4,marcus vinicius werneck esteves,marcus vinicius werneck esteves & Rafaela Wernerck,marcus vinicius werneck esteves & rafaela wernerck,Liga 2x2 presencial S3-E4,2026-07-25,2026-07,2,0,0,2,3,0.0,0.6666666666666666,8,1,11,11
liga-2x2-presencial-s3-e5,André,André & Matheus,andre & matheus,Liga 2x2 presencial S3-E5,2026-08-01,2026-08,3,2,0,1,6,0.6666666666666666,0.5555555555555555,4,2,11,11
liga-2x2-presencial-s3-e5,Banshee,Banshee & Jorel,banshee & jorel,Liga 2x2 presencial S3-E5,2026-08-01,2026-08,3,1,0,2,3,0.3333333333333333,0.4444444444444444,10,1,11,11
liga-2x2-presencial-s3-e5,Beatriz,Beatriz & Rafael,beatriz & rafael,Liga 2x2 presencial S3-E5,2026-08-01,2026-08,3,1,0,2,3,0.3333333333333333,0.3333333333333333,9,1,11,11
liga-2x2-presencial-s3-e5,Beck,Beck & Nathan,beck & nathan,Liga 2x2 presencial S3-E5,2026-08-01,2026-08,2,1,0,1,6,0.5,0.5,5,1,11,11
liga-2x2-presencial-s3-e5,Chaca,Chaca & Susan,chaca & susan,Liga 2x2 presencial S3-E5,2026-08-01,2026-08,3,1,0,2,3,0.3333333333333333,0.4444444444444444,8,1,11,11
liga-2x2-presencial-s3-e5,Jorel,Banshee & Jorel,banshee & jorel,Liga 2x2 presencial S3-E5,2026-08-01,2026-08,3,1,0,2,3,0.3333333333333333,0.4444444444444444,10,1,11,11
liga-2x2-presencial-s3-e5,Leonardo,Leonardo & Theo,leonardo & theo,Liga 2x2 presencial S3-E5,2026-08-01,2026-08,3,1,0,2,3,0.3333333333333333,0.611111111111111,6,1,11,11
liga-2x2-presencial-s3-e5,Luiz Freiberger,Luiz Freiberger & Matheus Herman,luiz freiberger & matheus herman,Liga 2x2 presencial S3-E5,2026-08-01,2026-08,2,0,0,2,3,0.0,0.3333333333333333,11,1,11,11
liga-2x2-presencial-s3-e5,Matheus,André & Matheus,andre & matheus,Liga 2x2 presencial S3-E5,2026-08-01,2026-08,3,2,0,1,6,0.6666666666666666,0.5555555555555555,4,2,11,11
liga-2x2-presencial-s3-e5,Matheus Herman,Luiz Freiberger & Matheus Herman,luiz freiberger & matheus herman,Liga 2x2 presencial S3-E5,2026-08-01,2026-08,2,0,0,2,3,0.0,0.3333333333333333,11,1,11,11
liga-2x2-presencial-s3-e5,Melk,Melk & Sônia,melk & sonia,Liga 2x2 presencial S3-E5,2026-08-01,2026-08,3,2,0,1,6,0.6666666666666666,0.611111111111111,3,2,11,11
liga-2x2-presencial-s3-e5,Metuda,Metuda & Rudzzt,metuda & rudzzt,Liga 2x2 presencial S3-E5,2026-08-01,2026-08,3,3,0,0,9,1.0,0.5555555555555555,1,3,11,11
liga-2x2-presencial-s3-e5,Nathan,Beck & Nathan,beck & nathan,Liga 2x2 presencial S3-E5,2026-08-01,2026-08,2,1,0,1,6,0.5,0.5,5,1,11,11
liga-2x2-presencial-s3-e5,Nobru,Nobru & Tarik,nobru & tarik,Liga 2x2 presencial S3-E5,2026-08-01,2026-08,2,2,0,0,9,1.0,0.3333333333333333,2,2,11,11
liga-2x2-presencial-s3-e5,Oscar,Oscar & Zangalli,oscar & zangalli,Liga 2x2 presencial S3-E5,2026-08-01,2026-08,3,1,0,2,3,0.3333333333333333,0.6666666666666666,7,1,11,11
liga-2x2-presencial-s3-e5,Rafael,Beatriz & Rafael,beatriz & rafael,Liga 2x2 presencial S3-E5,2026-08-01,2026-08,3,1,0,2,3,0.3333333333333333,0.3333333333333333,9,1,11,11
liga-2x2-presencial-s3-e5,Rudzzt,Metuda & Rudzzt,metuda & rudzzt,Liga 2x2 presencial S3-E5,2026-08-01,2026-08,3,3,0,0,9,1.0,0.5555555555555555,1,3,11,11
liga-2x2-presencial-s3-e5,Susan,Chaca & Susan,chaca & susan,Liga 2x2 presencial S3-E5,2026-08-01,2026-08,3,1,0,2,3,0.3333333333333333,0.4444444444444444,8,1,11,11
liga-2x2-presencial-s3-e5,Sônia,Melk & Sônia,melk & sonia,Liga 2x2 presencial S3-E5,2026-08-01,2026-08,3,2,0,1,6,0.6666666666666666,0.611111111111111,3,2,11,11
liga-2x2-presencial-s3-e5,Tarik,Nobru & Tarik,nobru & tarik,Liga 2x2 presencial S3-E5,2026-08-01,2026-08,2,2,0,0,9,1.0,0.3333333333333333,2,2,11,11
liga-2x2-presencial-s3-e5,Theo,Leonardo & Theo,leonardo & theo,Liga 2x2 presencial S3-E5,2026-08-01,2026-08,3,1,0,2,3,0.3333333333333333,0.611111111111111,6,1,11,11
liga-2x2-presencial-s3-e5,Zangalli,Oscar & Zangalli,oscar & zangalli,Liga 2x2 presencial S3-E5,2026-08-01,2026-08,3,1,0,2,3,0.3333333333333333,0.6666666666666666,7,1,11,11
